Date,US_sm63,UK_sm63,JP_sm63,DE_sm63,IT_sm63
1997-09-19,6.170595238095238,6.77695753968254,1.897142857142857,5.61345238095238,6.375793650793651
1997-09-22,6.165992063492063,6.770133730158729,1.8891269841269842,5.6125,6.369126984126984
1997-09-23,6.159166666666668,6.7619210317460325,1.881031746031746,5.611230158730159,6.361825396825397
1997-09-24,6.151865079365079,6.754684523809524,1.8732539682539682,5.610277777777777,6.35547619047619
1997-09-25,6.144087301587302,6.747270238095237,1.8651587301587302,5.609166666666667,6.349761904761905
1997-09-26,6.1369444444444445,6.7392956349206345,1.8576190476190477,5.607738095238096,6.343095238095239
1997-09-29,6.1310714285714285,6.733330555555555,1.8511904761904763,5.6067857142857145,6.336269841269841
1997-09-30,6.125039682539683,6.7288749999999995,1.845,5.605674603174603,6.329365079365079
1997-10-01,6.119642857142858,6.724436904761904,1.8375396825396826,5.605357142857143,6.322380952380953
1997-10-02,6.114087301587301,6.71845119047619,1.8307142857142855,5.605357142857143,6.315079365079366
1997-10-03,6.107896825396826,6.712386111111111,1.8246031746031746,5.604880952380952,6.3080952380952375
1997-10-06,6.100753968253969,6.706754365079365,1.8188095238095239,5.604404761904762,6.301111111111111
1997-10-07,6.09186507936508,6.6987273809523815,1.8132539682539683,5.601865079365079,6.292380952380952
1997-10-08,6.083134920634921,6.689736507936509,1.8085714285714285,5.598531746031746,6.282063492063493
1997-10-09,6.074246031746032,6.681150793650793,1.8041269841269842,5.595992063492064,6.2712698412698415
1997-10-10,6.065992063492064,6.672093650793651,1.7991269841269841,5.592658730158731,6.260317460317461
1997-10-13,6.0588492063492065,6.663103174603174,1.793968253968254,5.589325396825397,6.248888888888889
1997-10-14,6.051230158730158,6.654215873015873,1.7893650793650795,5.586150793650794,6.237619047619048
1997-10-15,6.043968253968254,6.646393650793651,1.7856349206349207,5.583452380952381,6.227142857142857
1997-10-16,6.036825396825397,6.6379730158730155,1.7817460317460319,5.579801587301588,6.217142857142857
1997-10-17,6.02936507936508,6.629888888888889,1.7772222222222223,5.576150793650794,6.207777777777777
1997-10-20,6.021904761904762,6.621495238095238,1.7721428571428572,5.57234126984127,6.197301587301587
1997-10-21,6.013333333333334,6.613452380952381,1.765793650793651,5.568531746031746,6.187619047619047
1997-10-22,6.005555555555555,6.605474603174604,1.7592063492063492,5.563928571428572,6.177936507936509
1997-10-23,5.998888888888889,6.598326984126984,1.752063492063492,5.560436507936508,6.1682539682539685
1997-10-24,5.992380952380952,6.590433333333334,1.745079365079365,5.556468253968254,6.157936507936507
1997-10-27,5.985396825396825,6.58181746031746,1.7394444444444443,5.5523412698412695,6.147777777777778
1997-10-28,5.979206349206349,6.573415873015873,1.7341269841269842,5.548214285714286,6.137777777777778
1997-10-29,5.971904761904762,6.563993650793651,1.7282539682539682,5.542817460317461,6.128888888888889
1997-10-30,5.966031746031747,6.556996825396825,1.7231746031746031,5.537738095238095,6.119523809523809
1997-10-31,5.960952380952381,6.549549206349206,1.718015873015873,5.5332936507936505,6.11015873015873
1997-11-03,5.955555555555557,6.5438253968253965,1.7131746031746033,5.529642857142857,6.101269841269842
1997-11-04,5.9511111111111115,6.537944444444445,1.7090476190476191,5.525992063492064,6.093333333333333
1997-11-05,5.946349206349207,6.532384126984128,1.7044444444444444,5.521706349206348,6.086507936507936
1997-11-06,5.940317460317461,6.525798412698413,1.7000000000000002,5.517261904761904,6.0784126984126985
1997-11-07,5.935238095238096,6.519971428571428,1.6957142857142857,5.51313492063492,6.069365079365079
1997-11-10,5.928888888888888,6.513577777777777,1.691746031746032,5.508373015873016,6.06031746031746
1997-11-11,5.923809523809525,6.510128571428572,1.6873809523809524,5.5033994708994705,6.051375661375662
1997-11-12,5.918333333333334,6.505849206349206,1.6836507936507936,5.498214285714286,6.041269841269842
1997-11-13,5.912460317460318,6.50195873015873,1.680079365079365,5.493611111111112,6.031428571428572
1997-11-14,5.908015873015874,6.4997412698412695,1.6776984126984127,5.490119047619047,6.021111111111112
1997-11-17,5.90468253968254,6.499836507936508,1.676111111111111,5.487579365079365,6.011904761904762
1997-11-18,5.900555555555556,6.501333333333333,1.674206349206349,5.485502645502646,6.003809523809524
1997-11-19,5.896587301587302,6.5013507936507935,1.6726190476190477,5.484285714285714,5.996984126984126
1997-11-20,5.892301587301588,6.500749206349206,1.6715873015873017,5.482857142857143,5.988730158730159
1997-11-21,5.883412698412698,6.49585873015873,1.6693650793650794,5.478888888888889,5.9799999999999995
1997-11-24,5.873888888888889,6.489219047619048,1.6659523809523809,5.472857142857142,5.968730158730159
1997-11-25,5.86436507936508,6.482374603174603,1.6626984126984128,5.465873015873015,5.955079365079365
1997-11-26,5.85484126984127,6.476038095238095,1.6604761904761904,5.458730158730158,5.9431746031746036
1997-11-27,5.844206349206349,6.469220634920634,1.6576984126984127,5.450952380952381,5.931904761904762
1997-11-28,5.832936507936507,6.461250793650793,1.6548412698412698,5.442222222222222,5.92
1997-12-01,5.8221428571428575,6.452830158730158,1.6515079365079366,5.432698412698413,5.907619047619048
1997-12-02,5.810714285714286,6.445298412698413,1.648968253968254,5.423015873015873,5.894761904761904
1997-12-03,5.800079365079365,6.436812698412699,1.6470634920634921,5.413333333333334,5.881746031746032
1997-12-04,5.790555555555556,6.4281492063492065,1.645873015873016,5.404126984126985,5.869206349206349
1997-12-05,5.781706349206349,6.419546031746032,1.6449206349206351,5.393492063492064,5.8566666666666665
1997-12-08,5.774246031746031,6.4118063492063495,1.645,5.383333333333333,5.8434920634920635
1997-12-09,5.766785714285715,6.404412698412698,1.6457936507936508,5.373650793650794,5.83031746031746
1997-12-10,5.761230158730158,6.396125396825396,1.6467460317460316,5.364603174603174,5.818095238095237
1997-12-11,5.756785714285715,6.387439682539683,1.6496031746031745,5.3566666666666665,5.805714285714285
1997-12-12,5.75234126984127,6.379311111111112,1.6523809523809523,5.3480952380952385,5.793492063492064
1997-12-15,5.750119047619047,6.3716412698412705,1.655793650793651,5.3401587301587305,5.78063492063492
1997-12-16,5.747738095238095,6.364879365079365,1.658888888888889,5.332380952380952,5.767936507936508
1997-12-17,5.742500000000001,6.357103174603175,1.661984126984127,5.323650793650794,5.756031746031746
1997-12-18,5.735833333333334,6.348896825396825,1.6644444444444444,5.314920634920635,5.743492063492064
1997-12-19,5.729801587301587,6.340819047619047,1.6675396825396824,5.305873015873017,5.730952380952381
1997-12-22,5.724404761904761,6.331657142857143,1.6703968253968253,5.2968253968253975,5.718412698412698
1997-12-23,5.719166666666665,6.32432380952381,1.6726190476190477,5.289206349206348,5.705873015873015
1997-12-24,5.714563492063492,6.316504761904762,1.6745238095238095,5.281111111111111,5.693333333333333
1997-12-25,5.710119047619048,6.307469841269842,1.676031746031746,5.272857142857143,5.6807936507936505
1997-12-26,5.706309523809524,6.296577777777778,1.6765873015873016,5.2647619047619045,5.668095238095238
1997-12-29,5.7026587301587295,6.285331746031747,1.6783333333333332,5.256031746031746,5.655079365079365
1997-12-30,5.697420634920635,6.274699999999999,1.6797619047619048,5.246666666666667,5.642222222222222
1997-12-31,5.69218253968254,6.263925396825398,1.6807936507936507,5.2371428571428575,5.62984126984127
1998-01-01,5.686468253968254,6.252407936507937,1.6809523809523808,5.227619047619047,5.617777777777778
1998-01-02,5.680634920634921,6.2415666666666665,1.6807142857142856,5.2187301587301596,5.606349206349206
1998-01-05,5.674285714285714,6.2318476190476195,1.6800000000000002,5.20968253968254,5.595238095238095
1998-01-06,5.669047619047619,6.22242380952381,1.6789682539682538,5.20015873015873,5.583809523809523
1998-01-07,5.663492063492064,6.213261904761905,1.6776190476190476,5.191269841269841,5.572857142857142
1998-01-08,5.658571428571428,6.2046793650793655,1.6769047619047621,5.183174603174604,5.562380952380953
1998-01-09,5.654126984126985,6.196507936507937,1.67515873015873,5.174444444444444,5.551746031746031
1998-01-12,5.651428571428572,6.188369841269841,1.6728571428571428,5.165555555555555,5.541428571428572
1998-01-13,5.647777777777778,6.181273015873015,1.6719047619047618,5.157619047619048,5.531904761904762
1998-01-14,5.644444444444444,6.174098412698413,1.6704761904761904,5.14952380952381,5.522222222222223
1998-01-15,5.640634920634921,6.168187301587301,1.6696031746031745,5.142222222222222,5.513333333333334
1998-01-16,5.638888888888889,6.1609952380952375,1.6696825396825397,5.134444444444444,5.504285714285715
1998-01-19,5.637777777777778,6.155461904761905,1.6703174603174604,5.127619047619047,5.495238095238095
1998-01-20,5.635238095238095,6.148903174603174,1.6707142857142856,5.121269841269841,5.486984126984127
1998-01-21,5.632380952380953,6.142533333333333,1.6706349206349207,5.115396825396825,5.478730158730159
1998-01-22,5.628888888888889,6.136561904761904,1.6696825396825397,5.10968253968254,5.47015873015873
1998-01-23,5.625238095238095,6.130046031746032,1.6685714285714286,5.102539682539682,5.461111111111111
1998-01-26,5.622857142857143,6.1251999999999995,1.6676984126984127,5.096507936507936,5.451904761904762
1998-01-27,5.621111111111111,6.120453968253968,1.6657142857142857,5.09031746031746,5.443333333333333
1998-01-28,5.617619047619048,6.115273015873016,1.6642857142857144,5.083809523809524,5.434920634920634
1998-01-29,5.614603174603174,6.110077777777779,1.6626984126984128,5.077301587301587,5.426031746031747
1998-01-30,5.61031746031746,6.10354126984127,1.6596825396825396,5.07,5.4169841269841275
1998-02-02,5.607142857142857,6.097357142857143,1.6578571428571427,5.063333333333333,5.408412698412699
1998-02-03,5.604920634920635,6.09195873015873,1.6557936507936508,5.057142857142858,5.400952380952381
1998-02-04,5.6026984126984125,6.087071428571429,1.6538888888888887,5.051269841269842,5.3939682539682545
1998-02-05,5.60015873015873,6.081890476190477,1.6524603174603174,5.045714285714285,5.3874603174603175
1998-02-06,5.597142857142857,6.077309523809523,1.6503174603174604,5.040370370370371,5.3806878306878305
1998-02-09,5.59436507936508,6.072360317460317,1.6484920634920635,5.0344444444444445,5.373809523809524
1998-02-10,5.592619047619047,6.06744761904762,1.646111111111111,5.028253968253968,5.366349206349206
1998-02-11,5.591349206349206,6.062730158730159,1.6446825396825395,5.0220634920634915,5.358730158730158
1998-02-12,5.589444444444444,6.056338095238095,1.6440476190476192,5.015079365079365,5.35047619047619
1998-02-13,5.588968253968253,6.050768253968254,1.6432539682539684,5.008465608465608,5.342857142857143
1998-02-16,5.588333333333333,6.044447619047618,1.6419841269841269,5.001746031746032,5.3355555555555565
1998-02-17,5.587539682539682,6.038455555555556,1.6404761904761904,4.9950793650793655,5.327936507936508
1998-02-18,5.588174603174603,6.033515873015872,1.640079365079365,4.99031746031746,5.322063492063492
1998-02-19,5.587857142857143,6.028214285714285,1.641746031746032,4.984444444444445,5.3158730158730165
1998-02-20,5.5872222222222225,6.022838095238096,1.6429365079365081,4.979047619047619,5.30984126984127
1998-02-23,5.587857142857143,6.018314285714285,1.6435714285714287,4.974603174603176,5.304126984126984
1998-02-24,5.590714285714285,6.014279365079365,1.6444444444444444,4.971111111111111,5.29920634920635
1998-02-25,5.593888888888889,6.010742857142858,1.6457936507936508,4.968095238095239,5.294920634920635
1998-02-26,5.59702380952381,6.006973968253969,1.645952380952381,4.96495238095238,5.290539682539682
1998-02-27,5.600357142857143,6.002244444444444,1.64531746031746,4.961904761904761,5.286031746031746
1998-03-02,5.602738095238094,5.996990476190477,1.6446825396825395,4.958730158730158,5.281746031746032
1998-03-03,5.603690476190477,5.991647619047619,1.642777777777778,4.9557142857142855,5.276825396825397
1998-03-04,5.604126984126984,5.986549206349206,1.6406349206349207,4.952539682539682,5.2720634920634915
1998-03-05,5.604444444444445,5.981698412698412,1.637857142857143,4.949365079365079,5.267460317460317
1998-03-06,5.606190476190476,5.976671428571429,1.634047619047619,4.946031746031745,5.263015873015874
1998-03-09,5.608095238095238,5.972247619047619,1.6310317460317463,4.9431746031746036,5.258253968253969
1998-03-10,5.607777777777778,5.968807936507936,1.6265079365079365,4.940317460317461,5.253333333333333
1998-03-11,5.608730158730159,5.9649301587301595,1.6215873015873015,4.937619047619047,5.248571428571428
1998-03-12,5.608253968253969,5.960496825396826,1.617063492063492,4.935079365079366,5.244285714285714
1998-03-13,5.609999999999999,5.957082539682538,1.6118253968253968,4.933650793650793,5.240793650793651
1998-03-16,5.613492063492063,5.953947619047619,1.606111111111111,4.932857142857142,5.237301587301587
1998-03-17,5.617936507936508,5.951073015873016,1.6011904761904763,4.932539682539683,5.234920634920634
1998-03-18,5.61968253968254,5.946996825396825,1.595952380952381,4.931746031746032,5.232698412698412
1998-03-19,5.621428571428572,5.941625396825397,1.5903174603174604,4.930515873015872,5.229722222222223
1998-03-20,5.623015873015873,5.93632738095238,1.58515873015873,4.928134920634921,5.225436507936509
1998-03-23,5.6242857142857146,5.931643253968255,1.5798412698412698,4.926071428571428,5.221150793650794
1998-03-24,5.625079365079365,5.926952777777777,1.574047619047619,4.924484126984127,5.21734126984127
1998-03-25,5.625396825396825,5.923303571428571,1.568095238095238,4.922896825396825,5.213531746031746
1998-03-26,5.626507936507936,5.920397222222222,1.561904761904762,4.921309523809524,5.209880952380953
1998-03-27,5.630634920634921,5.918482936507937,1.5557936507936507,4.920992063492063,5.2075
1998-03-30,5.633492063492063,5.917462301587301,1.5489682539682539,4.921944444444444,5.205912698412699
1998-03-31,5.635873015873016,5.9166702380952385,1.5426190476190476,4.922420634920635,5.204007936507936
1998-04-01,5.639325396825396,5.916359126984126,1.5366666666666666,4.922896825396825,5.201944444444445
1998-04-02,5.64313492063492,5.916981349206349,1.530238095238095,4.9240079365079366,5.200992063492063
1998-04-03,5.6455158730158725,5.91675119047619,1.5238888888888888,4.924960317460318,5.200515873015873
1998-04-06,5.647738095238095,5.916309920634921,1.5180952380952382,4.925753968253969,5.199246031746032
1998-04-07,5.648849206349206,5.914911507936507,1.5122222222222221,4.925436507936508,5.196865079365079
1998-04-08,5.649960317460318,5.912332142857143,1.5073809523809525,4.925515873015873,5.194960317460317
1998-04-09,5.649166666666666,5.908952777777777,1.5016666666666665,4.925515873015873,5.192579365079365
1998-04-10,5.648730158730158,5.904716269841271,1.4946031746031745,4.9250396825396825,5.189880952380952
1998-04-13,5.647777777777778,5.90019246031746,1.4881746031746033,4.924246031746031,5.18734126984127
1998-04-14,5.646825396825397,5.8949083333333325,1.4815873015873013,4.922976190476191,5.184801587301587
1998-04-15,5.644603174603174,5.890682936507936,1.4748412698412696,4.92218253968254,5.182738095238095
1998-04-16,5.641269841269841,5.8841511904761905,1.4680952380952383,4.920753968253969,5.180674603174603
1998-04-17,5.637619047619048,5.876779761904762,1.4608730158730159,4.917777777777777,5.17734126984127
1998-04-20,5.634126984126984,5.870295634920636,1.4538095238095239,4.915079365079365,5.174166666666666
1998-04-21,5.6315873015873015,5.8644686507936505,1.4465079365079365,4.912063492063492,5.171150793650793
1998-04-22,5.63031746031746,5.860708333333332,1.4395238095238094,4.910952380952381,5.168928571428571
1998-04-23,5.628888888888889,5.856849603174604,1.4333333333333336,4.90968253968254,5.167341269841269
1998-04-24,5.628095238095238,5.853043253968255,1.4275396825396827,4.909047619047619,5.165753968253968
1998-04-27,5.628571428571428,5.850081349206349,1.4225396825396823,4.9092063492063485,5.164960317460317
1998-04-28,5.627460317460318,5.845552777777777,1.4171428571428573,4.908253968253968,5.164007936507936
1998-04-29,5.625873015873016,5.840506746031745,1.413095238095238,4.907222222222222,5.162103174603174
1998-04-30,5.623809523809523,5.8354003968253965,1.4083333333333334,4.905952380952382,5.160039682539683
1998-05-01,5.620634920634921,5.830151190476191,1.4032539682539682,4.90452380952381,5.157500000000001
1998-05-04,5.618571428571429,5.8260797619047615,1.3983333333333332,4.902777777777778,5.155753968253968
1998-05-05,5.618095238095238,5.825036904761905,1.3934126984126987,4.901349206349206,5.154484126984126
1998-05-06,5.616984126984126,5.823770238095237,1.390079365079365,4.8996031746031745,5.153531746031747
1998-05-07,5.615238095238095,5.823775,1.3861904761904762,4.8983333333333325,5.152738095238095
1998-05-08,5.612380952380952,5.822827380952381,1.3824603174603174,4.897222222222222,5.152103174603175
1998-05-11,5.608730158730159,5.821408333333333,1.377857142857143,4.895793650793651,5.151468253968254
1998-05-12,5.605238095238096,5.818968650793651,1.3713492063492063,4.894206349206349,5.150515873015873
1998-05-13,5.601111111111111,5.816811507936508,1.3652380952380951,4.891984126984127,5.148928571428572
1998-05-14,5.597777777777778,5.815794047619048,1.359761904761905,4.889603174603175,5.146865079365079
1998-05-15,5.595396825396826,5.814703571428572,1.3552380952380954,4.886746031746032,5.144960317460318
1998-05-18,5.5934920634920635,5.814582936507936,1.3511904761904763,4.88436507936508,5.1438492063492065
1998-05-19,5.593015873015873,5.815252777777778,1.3465079365079364,4.883412698412698,5.143373015873015
1998-05-20,5.591587301587301,5.815725793650794,1.340952380952381,4.882301587301587,5.142579365079365
1998-05-21,5.589722222222223,5.816124206349207,1.3361904761904762,4.880396825396825,5.141468253968254
1998-05-22,5.58670634920635,5.81619246031746,1.3304761904761904,4.878174603174603,5.139722222222223
1998-05-25,5.584007936507936,5.816865476190476,1.32484126984127,4.875793650793651,5.1379761904761905
1998-05-26,5.581190476190476,5.818126428571428,1.321031746031746,4.874174603174604,5.136166666666667
1998-05-27,5.577222222222223,5.818332142857142,1.3178571428571428,4.871825396825397,5.134166666666667
1998-05-28,5.57388888888889,5.81862738095238,1.31484126984127,4.869126984126984,5.131785714285715
1998-05-29,5.571666666666666,5.819341666666666,1.313095238095238,4.866428571428571,5.129722222222222
1998-06-01,5.570079365079366,5.819452777777778,1.3117460317460317,4.863968253968254,5.12765873015873
1998-06-02,5.5683333333333325,5.8206734126984125,1.31,4.861587301587302,5.126071428571429
1998-06-03,5.56595238095238,5.821698809523809,1.3090476190476192,4.858571428571429,5.1241666666666665
1998-06-04,5.563253968253968,5.822435317460317,1.3075396825396826,4.854761904761905,5.1216269841269835
1998-06-05,5.560079365079365,5.822349603174603,1.306031746031746,4.850793650793651,5.118452380952381
1998-06-08,5.556269841269842,5.822233730158731,1.3046031746031748,4.846666666666667,5.114642857142858
1998-06-09,5.552936507936508,5.823470238095237,1.3024603174603173,4.842539682539682,5.110833333333334
1998-06-10,5.547380952380952,5.822952777777778,1.3000793650793652,4.837460317460318,5.106230158730159
1998-06-11,5.541825396825397,5.823370238095238,1.2987301587301585,4.831904761904762,5.100992063492064
1998-06-12,5.536428571428572,5.8239527777777775,1.2965079365079364,4.826190476190477,5.095436507936508
1998-06-15,5.533571428571428,5.823657539682539,1.2941269841269842,4.820952380952381,5.089722222222223
1998-06-16,5.531190476190476,5.823701984126983,1.2915873015873016,4.815357142857143,5.084444444444444
1998-06-17,5.528492063492064,5.8235777777777775,1.2882539682539682,4.810119047619047,5.08063492063492
1998-06-18,5.52531746031746,5.822412698412697,1.2853174603174602,4.804563492063492,5.076507936507936
1998-06-19,5.521984126984127,5.820276190476191,1.2825396825396826,4.798690476190476,5.071587301587302
1998-06-22,5.518174603174603,5.816979365079365,1.2803174603174603,4.792023809523809,5.066825396825396
1998-06-23,5.513730158730159,5.814523809523808,1.2785714285714285,4.785833333333334,5.061746031746032
1998-06-24,5.508174603174603,5.811371428571428,1.2765873015873015,4.779642857142857,5.056349206349206
1998-06-25,5.503412698412699,5.807412698412698,1.2748412698412699,4.77202380952381,5.04984126984127
1998-06-26,5.499761904761904,5.802652380952381,1.2726190476190475,4.764404761904761,5.043492063492064
1998-06-29,5.495,5.797076190476191,1.2704761904761905,4.755833333333333,5.036349206349207
1998-06-30,5.490555555555556,5.790457142857142,1.2688888888888892,4.747420634920634,5.028730158730159
1998-07-01,5.487380952380953,5.785353968253968,1.2676190476190479,4.7393253968253966,5.0212698412698415
1998-07-02,5.483412698412698,5.779928571428571,1.2659523809523812,4.731071428571428,5.014603174603175
1998-07-03,5.480079365079364,5.775,1.263968253968254,4.72281746031746,5.007936507936508
1998-07-06,5.476269841269842,5.770730158730158,1.2617460317460316,4.7148015873015865,5.001746031746032
1998-07-07,5.472777777777778,5.767130158730159,1.260952380952381,4.7068650793650795,4.995555555555556
1998-07-08,5.469246031746032,5.763223809523809,1.2605555555555557,4.69765873015873,4.988888888888889
1998-07-09,5.464960317460318,5.758128571428571,1.2598412698412698,4.68718253968254,4.981428571428571
1998-07-10,5.460833333333333,5.753322222222222,1.2580952380952382,4.6775,4.974285714285714
1998-07-13,5.455595238095238,5.748069841269841,1.2565873015873017,4.665753968253968,4.966507936507936
1998-07-14,5.450833333333334,5.744303174603174,1.25515873015873,4.656547619047618,4.95968253968254
1998-07-15,5.444325396825397,5.739190476190475,1.2545238095238096,4.645714285714286,4.9530158730158735
1998-07-16,5.436865079365079,5.7333952380952375,1.2535714285714286,4.635396825396825,4.946825396825397
1998-07-17,5.4286111111111115,5.728471031746032,1.251825396825397,4.625714285714286,4.940952380952381
1998-07-20,5.4200396825396835,5.722821825396825,1.250873015873016,4.616349206349206,4.9346031746031755
1998-07-21,5.412420634920634,5.717353571428571,1.2492857142857143,4.6073015873015875,4.92857142857143
1998-07-22,5.4036904761904765,5.710975793650793,1.2483333333333333,4.597936507936508,4.921904761904763
1998-07-23,5.394642857142857,5.704469444444444,1.2461111111111112,4.587936507936508,4.914920634920636
1998-07-24,5.387103174603174,5.698558333333334,1.2436507936507935,4.578730158730159,4.908253968253969
1998-07-27,5.380753968253967,5.694553571428571,1.2400793650793653,4.570079365079366,4.902698412698412
1998-07-28,5.3731349206349215,5.689586904761905,1.2368253968253968,4.560555555555554,4.896507936507936
1998-07-29,5.363293650793651,5.682353571428571,1.2313492063492064,4.548809523809523,4.888888888888889
1998-07-30,5.353769841269841,5.673644047619048,1.2245238095238098,4.536428571428572,4.87984126984127
1998-07-31,5.34313492063492,5.663207539682539,1.217142857142857,4.52452380952381,4.870952380952381
1998-08-03,5.333611111111112,5.651799603174603,1.2090476190476191,4.512142857142857,4.861428571428571
1998-08-04,5.324246031746032,5.639194841269841,1.2008730158730159,4.500079365079365,4.852063492063492
1998-08-05,5.313769841269842,5.625625,1.1915079365079366,4.487063492063492,4.842222222222222
1998-08-06,5.301865079365079,5.6123456349206355,1.1822222222222223,4.474206349206349,4.832063492063492
1998-08-07,5.289642857142857,5.5985789682539675,1.1748412698412698,4.460238095238095,4.821587301587302
1998-08-10,5.278055555555556,5.585082142857142,1.1697619047619048,4.446904761904762,4.811587301587301
1998-08-11,5.265833333333333,5.5723932539682535,1.1645238095238095,4.434047619047619,4.801587301587301
1998-08-12,5.25265873015873,5.55971865079365,1.1582539682539683,4.421031746031746,4.791428571428572
1998-08-13,5.2393253968253966,5.546693253968255,1.150079365079365,4.408650793650794,4.780793650793651
1998-08-14,5.226150793650794,5.53276626984127,1.1408730158730158,4.395476190476191,4.770634920634921
1998-08-17,5.212976190476191,5.519445634920635,1.1329365079365081,4.382460317460318,4.761111111111111
1998-08-18,5.1975396825396825,5.504893253968254,1.123809523809524,4.369603174603175,4.751111111111111
1998-08-19,5.180714285714285,5.48808373015873,1.1146031746031748,4.355,4.74031746031746
1998-08-20,5.163095238095239,5.469278968253968,1.1052380952380951,4.3405555555555555,4.72984126984127
1998-08-21,5.142936507936508,5.449223412698413,1.0952380952380953,4.324999999999999,4.720000000000001
1998-08-24,5.124365079365079,5.432017063492064,1.08515873015873,4.310555555555555,4.709999999999999
1998-08-25,5.107222222222222,5.415191666666667,1.0756349206349207,4.2972222222222225,4.700317460317461
1998-08-26,5.092936507936508,5.400359920634921,1.0656349206349207,4.286111111111111,4.691269841269841
1998-08-27,5.081507936507936,5.391121825396826,1.0552380952380953,4.278095238095238,4.687142857142858
1998-08-28,5.069761904761904,5.382158333333333,1.047222222222222,4.270793650793651,4.683333333333334
1998-08-31,5.057539682539683,5.371644047619047,1.0376190476190474,4.262063492063492,4.678412698412698
1998-09-01,5.042777777777777,5.360009126984128,1.0284920634920636,4.253492063492063,4.672539682539683
1998-09-02,5.028492063492064,5.347767857142857,1.0193650793650793,4.243492063492063,4.666031746031746
1998-09-03,5.012460317460317,5.3357535714285715,1.0106349206349206,4.233809523809524,4.658888888888889
1998-09-04,4.996746031746032,5.321967857142857,1.0015873015873016,4.223809523809524,4.651587301587302
1998-09-07,4.982777777777778,5.309340873015873,0.9933333333333333,4.214603174603174,4.644285714285714
1998-09-08,4.9691269841269845,5.2962059523809515,0.985,4.204920634920635,4.637460317460317
1998-09-09,4.95563492063492,5.283975793650794,0.9773015873015873,4.195714285714286,4.63
1998-09-10,4.9429365079365075,5.274417063492064,0.9701587301587301,4.1873015873015875,4.6223809523809525
1998-09-11,4.9303968253968256,5.26458373015873,0.9637301587301587,4.180000000000001,4.615714285714285
1998-09-14,4.916587301587302,5.252780555555556,0.9585714285714286,4.1715873015873015,4.608412698412698
1998-09-15,4.902301587301587,5.242453571428572,0.9525396825396825,4.164126984126985,4.600952380952381
1998-09-16,4.887698412698412,5.231993253968254,0.9469047619047619,4.156349206349207,4.594444444444445
1998-09-17,4.875158730158731,5.222134523809524,0.9405555555555555,4.149246031746032,4.587777777777777
1998-09-18,4.86468253968254,5.2128265873015875,0.9342063492063493,4.1425793650793645,4.582063492063492
1998-09-21,4.854206349206349,5.202210714285714,0.928015873015873,4.1352777777777785,4.576190476190477
1998-09-22,4.84515873015873,5.192759920634921,0.9228571428571428,4.128611111111112,4.57079365079365
1998-09-23,4.835793650793652,5.183820238095238,0.9179365079365079,4.122738095238096,4.565555555555555
1998-09-24,4.828809523809524,5.176809126984128,0.9124603174603174,4.118769841269842,4.561269841269841
1998-09-25,4.820555555555555,5.1691456349206355,0.9067460317460317,4.114166666666667,4.557619047619047
1998-09-28,4.810555555555555,5.159039285714286,0.9008730158730159,4.109246031746031,4.553015873015872
1998-09-29,4.800873015873016,5.150356746031746,0.8957936507936508,4.104960317460318,4.547936507936508
1998-09-30,4.790873015873016,5.14085992063492,0.8905555555555555,4.100992063492064,4.543174603174603
1998-10-01,4.7815079365079365,5.1307519841269835,0.8851587301587301,4.0967063492063485,4.538095238095238
1998-10-02,4.772460317460317,5.1200503968253965,0.8796825396825397,4.092579365079365,4.533333333333333
1998-10-05,4.764365079365079,5.109648809523811,0.8743650793650793,4.0894047619047615,4.528730158730159
1998-10-06,4.756904761904762,5.0991059523809525,0.8688095238095238,4.086547619047619,4.5246031746031745
1998-10-07,4.749761904761904,5.088355158730159,0.8642857142857143,4.082738095238095,4.5193650793650795
1998-10-08,4.742936507936508,5.078693253968254,0.8607142857142858,4.0808333333333335,4.5141269841269835
1998-10-09,4.736269841269841,5.068409126984127,0.8573015873015872,4.075912698412699,4.507936507936508
1998-10-12,4.731984126984127,5.060474206349207,0.8542063492063492,4.073531746031746,4.501904761904762
1998-10-13,4.727857142857143,5.052466269841269,0.8526190476190477,4.070833333333334,4.4950793650793655
1998-10-14,4.724206349206349,5.041973015873015,0.8525396825396825,4.06734126984127,4.487777777777777
1998-10-15,4.720396825396826,5.031479365079365,0.8525396825396826,4.063015873015873,4.479841269841269
1998-10-16,4.71468253968254,5.019726984126984,0.8521428571428571,4.058095238095238,4.4714285714285715
1998-10-19,4.708968253968254,5.0083142857142855,0.853015873015873,4.052857142857143,4.463333333333333
1998-10-20,4.702142857142857,4.996757142857143,0.8543650793650794,4.047460317460318,4.4550793650793645
1998-10-21,4.694920634920634,4.9857507936507925,0.8551587301587301,4.042380952380952,4.446349206349207
1998-10-22,4.688253968253968,4.974206349206349,0.8554761904761904,4.036825396825397,4.437142857142858
1998-10-23,4.6841269841269835,4.963614285714286,0.8563492063492063,4.032222222222222,4.428571428571429
1998-10-26,4.681587301587301,4.954607936507937,0.8596825396825397,4.02968253968254,4.421031746031746
1998-10-27,4.676984126984127,4.94404761904762,0.864920634920635,4.026825396825397,4.414047619047619
1998-10-28,4.6715873015873015,4.932595238095239,0.8713492063492064,4.023333333333333,4.40563492063492
1998-10-29,4.666984126984127,4.921873015873016,0.8774603174603175,4.02,4.397380952380952
